id,user,activity,x_mean,x_std,x_max,x_min,x_median,x_skew,x_kurtosis,x_mad,x_abs_dev,y_mean,y_std,y_max,y_min,y_median,y_skew,y_kurtosis,y_mad,y_abs_dev,z_mean,z_std,z_max,z_min,z_median,z_skew,z_kurtosis,z_mad,z_abs_dev,mag_mean,mag_std,mag_energy,mag_entropy,x_fft_mean,x_fft_std,x_fft_max,x_fft_peak_freq,y_fft_mean,y_fft_std,y_fft_max,y_fft_peak_freq,z_fft_mean,z_fft_std,z_fft_max,z_fft_peak_freq,xy_corr,xz_corr,yz_corr,x_peak_dist_mean,y_peak_dist_mean,z_peak_dist_mean
s_3064,u_12,Upstairs,0.6743,2.379,7.5,-5.56,0.67,0.03226,-0.2283,1.665,1.91,8.07,7.414,20.05,-9.7,8.22,-0.3074,-0.638,5.863,6.09,2.992,3.465,13.59,-3.57,2.66,0.8677,0.8975,1.74,2.59,10.586,5.93,23550.0,2.889,26.6,16.45,107.9,0.0,70.7,119.25,1291.0,0.0,35.0,46.12,479.0,0.0,0.393,0.317,0.6133,4.516,5.535,6.24
s_3065,u_12,Upstairs,0.54,1.999,7.31,-5.63,0.46,0.4478,1.577,1.11,1.487,8.9,6.152,19.89,-7.65,8.73,-0.29,-0.2391,4.004,4.926,2.904,3.31,13.72,-3.6,2.24,0.8965,0.8384,1.895,2.547,10.52,5.484,22510.0,2.852,22.12,14.016,86.44,0.0,63.12,121.44,1424.0,0.0,35.28,43.12,464.8,0.0,0.2559,0.2303,0.5586,4.305,5.535,6.816
s_3066,u_12,Upstairs,0.516,1.738,4.9,-5.05,0.5,-0.2174,0.675,1.03,1.329,8.65,3.137,16.25,1.42,8.39,0.1431,-0.3105,1.95,2.477,2.703,2.576,10.46,-1.8,2.07,1.002,0.526,1.23,1.991,9.66,2.924,16296.0,2.682,19.16,12.625,82.6,0.0,39.12,109.56,1383.0,0.0,23.84,40.78,432.5,0.0,0.1509,-0.2473,-0.2527,4.383,6.125,8.375
s_3067,u_12,Standing,-1.178,0.1384,-0.8,-1.65,-1.18,-0.2311,1.331,0.06,0.0986,9.31,0.0668,9.62,9.11,9.3,0.7275,3.95,0.02,0.04547,1.354,0.1748,1.61,0.91,1.38,-0.6455,-0.6406,0.15,0.1482,9.484,0.06775,14400.0,2.1,2.623,14.77,188.5,0.0,10.06,117.4,1490.0,0.0,2.709,17.05,216.6,0.0,-0.09564,0.2355,-0.1947,0.0,4.75,4.11
s_3068,u_12,Walking,0.844,2.51,7.35,-3.79,0.705,0.2856,-0.2854,1.705,1.967,9.1,3.791,16.05,2.07,8.79,0.02312,-0.9204,2.74,3.193,2.127,2.834,11.5,-3.26,1.73,1.234,1.94,1.1,1.953,10.03,4.027,18700.0,2.85,25.67,21.52,135.1,0.0,40.53,118.0,1457.0,0.0,26.28,36.3,340.5,0.0,0.14,-0.03708,0.1638,4.72,5.207,4.934
s_3069,u_12,Walking,0.7603,2.605,7.59,-6.44,1.015,-0.2491,-0.3145,1.835,2.13,9.19,3.709,18.05,2.91,8.58,0.2515,-0.702,2.795,3.094,2.105,2.857,11.84,-3.3,1.86,0.963,1.307,0.97,1.991,10.16,3.865,18900.0,2.838,27.12,21.03,121.7,0.0,39.88,118.8,1470.0,0.0,27.64,35.38,336.8,0.0,0.0402,0.005104,0.000889,4.11,5.03,4.75
s_3070,u_12,Downstairs,1.221,2.8,8.31,-7.08,1.53,-0.2861,0.2001,1.68,2.188,8.04,4.996,18.92,-5.13,8.39,-0.572,0.1191,2.7,3.787,3.24,2.89,10.72,-3.57,2.96,0.3958,-0.132,1.7,2.264,10.06,4.06,18850.0,2.85,31.44,22.47,195.2,0.0,57.06,105.25,1286.0,0.0,31.33,45.12,518.5,0.0,0.1967,0.02185,0.266,3.547,4.0,6.348
s_3071,u_12,Jogging,1.542,4.094,10.23,-8.2,1.63,-0.28,-0.672,3.195,3.354,6.324,9.45,20.05,-10.38,5.695,-0.0512,-1.329,8.71,8.31,1.014,3.77,11.84,-6.59,0.34,0.51,-0.453,3.02,3.16,11.29,6.023,26190.0,2.783,43.38,34.34,246.8,0.0,85.56,115.6,1012.0,0.0,40.6,28.1,168.2,20.0,0.2242,0.3037,0.6543,4.105,5.133,4.164
s_3072,u_12,Walking,0.641,2.447,6.97,-4.67,1.1,0.009224,-0.712,1.86,2.05,9.125,3.59,17.31,0.8,9.02,0.03958,-0.7065,2.83,2.932,1.949,2.684,10.46,-3.3,1.65,1.27,1.794,0.96,1.8,9.99,3.709,18160.0,2.816,24.22,20.92,116.94,30.0,40.97,117.06,1460.0,0.0,25.86,33.06,312.0,0.0,0.2107,0.10944,0.1224,3.947,4.87,5.035
s_3073,u_12,Downstairs,0.8403,2.812,12.56,-6.17,0.725,0.3506,1.208,1.72,2.176,7.785,5.574,19.31,-6.21,8.62,-0.549,-0.1138,3.12,4.375,3.604,3.0,11.11,-3.26,3.34,0.3757,-0.46,2.02,2.434,10.19,4.31,19570.0,2.805,31.66,19.39,134.4,0.0,62.88,103.56,1246.0,0.0,33.5,48.94,576.5,0.0,0.1914,-0.004128,0.335,4.25,3.572,4.625
s_3074,u_12,Walking,0.961,2.258,7.46,-4.63,1.04,0.3489,0.0725,1.48,1.75,8.94,3.61,17.92,1.88,8.484,0.06396,-0.8145,2.64,3.025,2.172,3.014,10.88,-2.41,1.515,1.19,1.016,1.045,2.14,9.86,3.93,18030.0,2.857,23.94,19.77,153.8,0.0,42.0,114.44,1430.0,0.0,29.1,36.9,347.5,0.0,0.3225,0.05554,0.1702,4.637,4.516,5.137
s_3075,u_12,Downstairs,1.408,2.354,10.76,-3.34,1.23,1.255,2.797,1.32,1.728,8.51,4.406,18.73,-0.23,8.01,0.3054,-0.3997,2.76,3.53,2.48,2.379,11.5,-3.95,1.935,0.6577,1.284,1.345,1.831,9.53,4.492,17780.0,2.86,26.64,22.23,225.2,0.0,49.78,110.44,1361.0,0.0,26.36,34.56,396.8,0.0,0.0882,-0.0592,0.3547,4.56,4.574,4.9
s_3076,u_12,Upstairs,0.542,2.33,7.65,-9.04,0.57,-0.223,2.818,1.19,1.661,8.19,6.312,19.98,-9.11,8.75,-0.524,0.1946,3.814,4.848,2.918,3.21,11.8,-5.13,2.77,0.6284,0.5522,1.975,2.465,10.31,5.01,21020.0,2.83,26.42,14.734,86.7,0.0,70.06,110.44,1310.0,0.0,33.75,43.28,467.0,0.0,0.3137,0.1929,0.5137,4.242,4.902,5.184
s_3077,u_12,Downstairs,1.413,2.818,10.04,-6.89,1.4,0.1166,0.3584,1.95,2.207,8.016,4.55,17.47,-7.5,8.58,-0.7275,0.62,2.66,3.5,3.166,2.805,10.61,-2.79,3.064,0.2203,-0.3423,1.965,2.31,9.93,3.764,18050.0,2.86,33.06,22.3,226.0,0.0,55.12,102.7,1282.0,0.0,30.97,43.62,506.8,0.0,0.001223,-0.081,0.2998,3.924,3.896,5.105
s_3078,u_12,Walking,0.5674,2.559,7.97,-4.75,0.46,0.464,0.29,1.57,1.989,9.1,4.375,18.66,1.33,8.67,0.06232,-0.918,3.395,3.64,1.98,3.19,12.87,-3.38,1.55,1.364,2.273,1.36,2.162,10.09,4.582,19660.0,2.834,23.3,23.6,109.0,40.0,42.62,120.4,1456.0,0.0,23.95,41.0,316.8,0.0,0.1324,0.1076,0.09717,4.305,4.41,5.0
s_3079,u_12,Sitting,2.072,0.1047,2.37,1.88,2.07,0.534,-0.3057,0.08,0.086,2.648,0.1326,3.02,2.41,2.6,1.032,0.535,0.04,0.102,8.914,0.0652,9.04,8.73,8.92,-0.691,0.08136,0.04,0.05246,9.52,0.0467,14520.0,2.51,2.867,26.1,331.8,0.0,3.785,33.3,423.8,0.0,9.47,112.3,1426.0,0.0,0.242,-0.4524,-0.577,5.145,4.707,4.688
s_3080,u_12,Standing,-1.156,0.102,-0.8,-1.42,-1.14,0.588,1.279,0.04,0.0757,9.32,0.04718,9.47,9.15,9.3,0.299,1.463,0.04,0.03705,1.254,0.1229,1.57,0.95,1.27,-0.3667,-0.4248,0.09,0.1028,9.48,0.0465,14376.0,2.373,2.21,14.516,185.0,0.0,9.85,117.5,1491.0,0.0,2.225,15.77,200.5,0.0,-0.003656,0.0971,-0.2472,0.0,4.0,4.066
s_3081,u_12,Jogging,1.533,3.71,10.46,-7.97,1.61,-0.11115,-0.603,2.72,3.084,7.59,8.91,20.05,-12.64,7.047,-0.182,-1.209,8.41,7.8,1.981,3.615,11.92,-6.4,1.86,0.4792,-0.1497,2.49,2.938,11.336,6.445,27200.0,2.86,40.62,30.5,245.4,0.0,81.56,123.5,1214.0,0.0,35.8,37.9,317.0,0.0,0.408,0.4165,0.5757,3.596,4.656,4.027
s_3082,u_12,Standing,-1.153,0.0355,-1.04,-1.27,-1.14,-0.6436,1.695,0.02,0.0281,9.32,0.03323,9.43,9.23,9.34,0.1748,0.237,0.04,0.02847,1.205,0.11646,1.5,1.04,1.18,0.4822,-0.9775,0.1,0.10364,9.47,0.03226,14350.0,2.432,1.53,14.52,184.6,0.0,9.695,117.5,1492.0,0.0,1.943,15.19,192.8,0.0,-0.1462,0.3037,-0.2852,0.0,3.666,8.88
s_3083,u_12,Walking,0.555,2.67,7.08,-5.28,0.38,0.5815,0.174,1.59,2.031,9.24,4.406,18.1,1.57,8.73,0.0588,-0.9614,3.715,3.678,2.19,3.387,12.87,-3.87,1.65,1.127,1.369,1.33,2.371,10.33,4.664,20560.0,2.826,25.38,23.38,101.6,40.0,45.72,121.1,1478.0,0.0,29.62,41.53,350.2,0.0,0.05978,0.0864,0.0905,4.727,4.5,6.305
s_3084,u_12,Standing,-1.126,0.0637,-0.89,-1.27,-1.14,0.9795,1.385,0.02,0.0452,9.33,0.03918,9.47,9.23,9.3,0.623,1.101,0.04,0.03198,1.32,0.06744,1.57,1.18,1.31,0.488,0.664,0.04,0.0517,9.484,0.04166,14390.0,2.297,1.73,14.164,180.2,0.0,9.76,117.56,1492.0,0.0,1.945,16.61,211.2,0.0,-0.0702,0.539,0.199,0.0,3.488,6.293
s_3085,u_12,Standing,-1.152,0.294,-0.11,-2.3,-1.16,0.488,3.25,0.12,0.1937,9.28,0.0864,9.58,9.0,9.28,-0.1378,1.457,0.05,0.0602,1.475,0.3318,2.41,0.57,1.53,-0.4495,0.9067,0.15,0.2416,9.48,0.0848,14380.0,2.416,4.043,14.49,184.4,0.0,10.25,117.0,1485.0,0.0,3.844,18.72,235.9,0.0,-0.237,0.4624,-0.4143,0.0,3.871,5.625
s_3086,u_12,Walking,0.7227,2.502,6.51,-5.75,0.705,0.06903,-0.524,1.805,2.059,8.99,3.742,17.55,2.41,8.33,0.12115,-0.997,3.045,3.186,2.18,2.715,10.88,-3.26,1.8,1.297,1.928,0.995,1.825,9.92,3.92,18200.0,2.828,25.33,21.05,115.6,0.0,42.06,115.8,1439.0,0.0,25.81,35.66,348.5,0.0,0.2122,-0.03806,0.11664,4.277,4.934,5.035
s_3087,u_12,Sitting,1.582,0.05835,1.84,1.31,1.57,0.785,6.535,0.04,0.03943,3.049,0.0835,3.34,2.68,3.06,-0.9155,5.344,0.04,0.05222,8.87,0.0436,9.04,8.69,8.85,-0.2847,5.168,0.03,0.02928,9.51,0.03445,14460.0,2.236,2.22,19.9,253.2,0.0,3.773,38.4,487.8,0.0,9.32,111.75,1419.0,0.0,-0.3018,0.154,-0.573,5.465,5.535,4.75
s_3088,u_12,Sitting,2.062,0.3127,2.45,1.27,2.22,-1.379,0.2029,0.04,0.2534,2.686,0.2803,3.3,2.45,2.53,1.229,-0.321,0.03,0.2375,8.875,0.0501,8.96,8.69,8.88,-1.073,1.464,0.04,0.0381,9.51,0.03099,14456.0,2.564,3.732,26.12,330.0,0.0,4.12,33.9,429.5,0.0,9.32,111.9,1420.0,0.0,-0.9585,0.6016,-0.715,4.918,5.2,4.645
s_3089,u_12,Downstairs,0.6523,3.016,10.19,-7.21,0.61,0.2676,0.3174,2.03,2.367,7.96,5.406,19.19,-7.12,8.66,-0.3972,-0.07745,2.885,4.207,2.867,3.11,9.92,-3.45,2.2,0.4402,-0.4236,1.88,2.52,9.984,4.504,19200.0,2.816,33.9,19.33,104.44,0.0,64.9,103.0,1274.0,0.0,32.34,42.62,458.8,0.0,0.1901,0.03442,0.3271,4.137,4.332,6.316
s_3090,u_12,Standing,-1.159,0.11926,-0.69,-1.57,-1.14,-0.1131,2.857,0.04,0.08203,9.31,0.0574,9.62,8.96,9.3,-0.539,13.3,0.02,0.03677,1.353,0.1263,1.65,0.95,1.33,-0.2646,-0.02805,0.09,0.1014,9.484,0.0615,14390.0,1.622,2.361,14.55,185.4,0.0,9.95,117.4,1490.0,0.0,2.36,17.03,216.5,0.0,-0.208,0.2693,-0.05457,0.0,4.027,5.22
s_3091,u_12,Sitting,2.336,0.5693,3.21,1.46,2.68,-0.3708,-1.623,0.23,0.5386,2.621,0.458,3.38,2.15,2.32,0.509,-1.568,0.14,0.431,8.83,0.06027,9.0,8.66,8.81,0.2445,0.3315,0.04,0.0482,9.53,0.0438,14530.0,2.6,5.098,29.97,373.5,0.0,4.785,33.3,419.2,0.0,9.445,111.25,1413.0,0.0,-0.963,0.1809,-0.3464,4.61,4.918,5.695
s_3092,u_12,Walking,0.9263,2.836,8.54,-6.82,1.23,-0.0992,-0.1512,1.88,2.28,9.1,4.043,18.28,1.99,8.52,0.1895,-0.7896,3.15,3.395,2.06,2.807,11.6,-4.14,1.69,1.153,2.023,1.06,1.909,10.15,4.16,19230.0,2.887,29.97,22.94,148.1,0.0,45.97,117.3,1456.0,0.0,27.89,34.06,329.8,0.0,0.2261,0.00789,0.07605,3.975,5.31,5.035
s_3093,u_12,Walking,1.004,2.834,9.15,-8.58,1.25,-0.06415,0.4624,1.69,2.193,8.94,3.912,19.61,1.5,8.35,0.3003,-0.5444,2.904,3.227,2.14,2.898,11.56,-4.14,1.8,1.075,1.803,1.03,1.967,10.0,4.152,18750.0,2.756,30.39,22.84,160.6,0.0,44.47,115.1,1430.0,0.0,28.64,35.47,342.5,0.0,0.013374,0.01308,0.09875,4.293,4.9,5.816
s_3094,u_12,Jogging,1.499,3.998,10.19,-8.12,1.61,-0.2004,-0.5117,2.756,3.227,7.387,8.88,20.05,-11.37,8.18,-0.1824,-1.198,7.336,7.74,1.647,3.95,11.41,-6.44,1.345,0.4822,-0.5,2.846,3.232,11.41,6.312,27200.0,2.879,43.0,32.7,239.9,0.0,79.75,122.44,1182.0,0.0,41.0,35.38,263.5,0.0,0.4097,0.3245,0.62,3.455,4.75,3.707
s_3095,u_12,Standing,-1.199,0.201,-0.04,-1.84,-1.18,0.9575,7.67,0.09,0.1311,9.33,0.0991,9.85,8.92,9.34,-0.1016,7.867,0.04,0.0615,1.157,0.189,1.88,0.57,1.18,-0.613,1.862,0.09,0.1376,9.484,0.10187,14380.0,1.842,3.236,15.04,192.0,0.0,10.45,117.56,1493.0,0.0,2.836,14.56,185.2,0.0,-0.3987,0.61,-0.2311,0.0,3.795,5.223
s_3096,u_12,Walking,0.8687,2.531,6.78,-5.75,1.04,0.0828,-0.2175,1.71,2.023,9.04,3.738,17.73,2.37,8.64,0.1803,-0.7324,2.785,3.088,1.996,2.74,10.61,-2.98,1.63,1.203,1.856,0.94,1.853,9.945,3.932,18300.0,2.826,25.72,22.02,139.0,0.0,43.78,115.75,1446.0,0.0,25.69,34.34,319.5,0.0,0.1954,-0.00804,0.1473,4.188,4.53,4.87
s_3097,u_12,Jogging,1.443,3.662,9.77,-8.16,1.725,-0.299,-0.417,2.525,3.016,7.53,8.52,20.05,-8.96,8.58,-0.1818,-1.151,7.516,7.4,1.521,3.994,11.37,-7.21,0.99,0.513,-0.3496,2.6,3.195,11.17,6.184,26100.0,2.857,39.75,30.02,231.0,0.0,74.4,123.1,1205.0,0.0,42.1,33.94,243.4,0.0,0.4646,0.4226,0.646,3.4,4.934,4.47
s_3098,u_12,Downstairs,0.927,3.008,11.95,-4.99,0.65,0.7197,0.973,1.69,2.27,7.965,5.19,19.05,-8.39,8.62,-0.757,0.989,2.525,3.816,3.088,2.996,10.88,-3.72,3.0,0.324,-0.3152,2.05,2.426,10.11,4.08,19000.0,2.69,34.88,19.17,148.2,0.0,60.9,103.7,1274.0,0.0,30.53,45.06,494.2,0.0,0.0398,-0.09393,0.314,3.918,4.055,5.137
s_3099,u_12,Upstairs,0.579,2.0,5.2,-5.22,0.69,-0.1931,0.1576,1.17,1.551,8.805,2.959,16.78,2.18,8.71,0.1228,-0.03458,1.73,2.273,2.803,2.63,13.33,-1.99,2.2,1.212,1.709,1.25,1.976,9.88,2.76,16850.0,2.652,22.03,14.445,92.7,0.0,38.78,110.9,1408.0,0.0,28.03,39.72,448.2,0.0,0.2396,-0.188,-0.3228,4.105,5.066,8.21
s_3100,u_12,Walking,0.8037,2.465,7.27,-5.28,1.1,-0.0766,-0.258,1.7,1.98,9.15,3.383,17.67,2.91,8.81,0.0984,-0.724,2.645,2.818,2.451,3.031,10.88,-3.06,1.97,1.07,1.128,1.035,2.111,10.17,3.693,18740.0,2.88,24.94,21.3,128.6,0.0,38.78,117.1,1464.0,0.0,28.67,40.1,392.2,0.0,0.1294,0.0669,0.11365,4.277,5.17,5.742
s_3101,u_12,Upstairs,0.544,2.283,6.66,-6.05,0.48,-0.1825,0.6187,1.13,1.693,8.42,6.215,19.56,-8.96,8.85,-0.5913,0.2343,4.29,4.816,2.678,3.438,11.75,-3.99,2.22,0.7627,0.431,2.01,2.639,10.41,5.07,21460.0,2.812,25.48,15.26,87.06,0.0,66.5,114.5,1348.0,0.0,36.25,41.53,428.5,0.0,0.1987,0.2046,0.613,4.695,4.727,6.2
s_3102,u_12,Sitting,2.18,0.06207,2.37,2.03,2.18,0.09454,0.2834,0.04,0.04733,2.53,0.0827,2.83,2.41,2.49,1.596,2.707,0.04,0.0566,8.93,0.0421,9.04,8.81,8.92,-0.5386,0.6807,0.04,0.03287,9.53,0.03824,14536.0,2.316,2.805,27.44,348.8,0.0,3.248,31.84,404.8,0.0,9.375,112.56,1428.0,0.0,-0.0877,-0.03677,-0.3909,6.695,5.555,4.965
s_3103,u_12,Upstairs,0.3142,1.935,5.43,-5.48,0.23,-0.1439,0.9814,1.12,1.444,8.85,2.941,17.02,3.11,8.69,0.2593,-0.1586,1.765,2.291,2.66,2.418,9.92,-1.61,2.05,0.874,0.10767,1.25,1.914,9.81,2.75,16600.0,2.582,20.75,13.56,70.56,7.0,39.72,111.1,1417.0,0.0,23.75,38.78,425.5,0.0,0.03815,-0.1481,-0.2443,5.2,4.594,7.684
s_3104,u_12,Walking,0.7026,2.549,7.35,-4.6,0.72,0.1698,-0.399,1.66,2.047,8.96,3.775,16.6,1.92,8.62,0.08563,-1.02,3.086,3.227,2.088,2.768,11.92,-2.87,1.57,1.326,2.408,0.99,1.888,9.89,3.957,18160.0,2.787,26.0,21.03,112.44,0.0,41.0,115.94,1433.0,0.0,25.66,35.56,334.0,0.0,0.2603,0.0634,0.1217,4.457,5.0,5.37
s_3105,u_12,Walking,0.876,2.445,7.08,-4.44,0.95,0.181,-0.2113,1.77,1.972,9.05,3.6,17.69,2.15,8.58,0.2437,-0.6123,2.564,2.924,2.105,2.594,10.95,-3.11,1.745,1.265,2.604,1.025,1.749,9.93,3.76,18030.0,2.852,22.48,23.95,140.1,0.0,39.7,116.56,1447.0,0.0,24.83,34.2,336.8,0.0,0.168,-0.076,0.11865,4.0,4.72,4.97
s_3106,u_12,Upstairs,0.917,1.944,6.36,-5.75,0.78,-0.05405,0.5825,1.21,1.513,8.74,3.129,17.69,2.6,8.484,0.632,0.3032,1.725,2.371,2.664,2.582,9.34,-1.95,1.78,0.9224,0.01746,1.05,2.043,9.8,2.95,16750.0,2.541,21.23,16.98,146.8,0.0,38.97,110.8,1399.0,0.0,23.6,40.56,426.0,0.0,0.11176,-0.2089,-0.271,5.035,5.035,8.53
s_3107,u_12,Walking,1.077,2.486,7.21,-4.44,1.25,-0.012245,-0.2123,1.49,1.932,9.26,3.682,17.69,2.15,8.73,0.1937,-0.667,2.836,3.035,2.246,2.732,10.8,-3.26,1.8,1.124,1.73,0.92,1.874,10.22,3.848,19070.0,2.865,24.25,24.22,172.4,0.0,41.72,118.94,1482.0,0.0,26.58,36.0,359.5,0.0,0.12177,-0.1099,0.10455,4.637,4.53,5.0
s_3108,u_12,Upstairs,0.6855,2.115,7.5,-5.56,0.8,-0.1345,0.724,1.37,1.634,8.49,7.445,20.05,-8.39,9.04,-0.3618,-0.8667,6.47,6.25,2.898,3.455,12.98,-3.68,2.26,0.879,0.4836,1.86,2.662,10.72,6.152,24450.0,2.879,24.2,14.35,109.7,0.0,70.06,124.5,1359.0,0.0,35.25,44.84,463.8,0.0,0.3962,0.284,0.632,4.164,4.805,5.77
s_3109,u_12,Standing,-1.188,0.05157,-1.12,-1.38,-1.18,-0.688,0.0431,0.04,0.04242,9.33,0.0319,9.43,9.28,9.34,0.769,0.76,0.04,0.02591,1.264,0.0694,1.42,1.12,1.27,-0.1729,-0.4985,0.04,0.05597,9.49,0.0339,14410.0,2.475,1.727,14.945,190.1,0.0,9.68,117.6,1493.0,0.0,1.844,15.9,202.1,0.0,-0.2559,0.324,-0.0524,0.0,3.924,5.57
s_3110,u_12,Upstairs,0.3984,1.536,4.44,-3.95,0.34,0.10065,-0.02399,0.98,1.214,8.516,2.654,16.66,2.96,8.41,0.4512,0.3147,1.56,2.027,2.576,2.545,10.08,-2.83,2.07,0.793,0.2472,1.57,1.998,9.44,2.479,15240.0,2.44,15.94,12.2,63.75,0.0,34.97,107.3,1363.0,0.0,21.77,40.3,412.0,0.0,0.065,-0.2952,-0.3206,4.867,4.8,7.89
s_3111,u_12,Downstairs,1.794,2.516,7.59,-5.98,1.88,-0.1785,-0.2317,1.78,2.06,8.02,4.395,18.39,-4.82,8.2,-0.4307,0.655,2.37,3.271,2.998,2.908,9.92,-4.18,3.215,0.0555,-0.4236,1.91,2.348,9.84,3.727,17710.0,2.69,28.36,26.9,287.0,0.0,56.9,100.8,1284.0,0.0,31.47,42.44,479.5,0.0,0.1667,0.0208,0.2847,3.627,4.08,6.16
s_3112,u_12,Jogging,1.806,3.998,12.11,-8.89,2.2,-0.4531,0.0364,2.51,3.14,8.016,8.914,20.05,-11.37,10.5,-0.3533,-1.165,7.66,7.844,2.053,4.137,13.63,-5.94,1.365,0.559,-0.3296,2.914,3.373,12.08,6.19,29470.0,2.879,39.84,38.62,289.0,0.0,77.1,130.5,1282.0,0.0,41.75,40.84,328.5,0.0,0.4177,0.3274,0.663,3.467,4.312,4.47
s_3113,u_12,Downstairs,0.887,2.416,9.08,-4.79,0.59,0.5884,0.3447,1.335,1.884,8.78,4.305,19.38,-1.08,8.16,0.2065,-0.5317,3.21,3.545,2.588,2.186,9.62,-1.88,2.3,0.773,0.693,1.305,1.697,9.766,4.297,18200.0,2.838,25.8,19.86,142.0,0.0,50.28,113.06,1405.0,0.0,24.1,35.44,414.0,0.0,0.04294,-0.02661,0.2428,5.31,4.59,5.133
s_3114,u_12,Upstairs,0.423,2.45,7.63,-6.32,0.46,-0.1738,0.7095,1.455,1.87,8.52,6.355,19.42,-8.62,9.15,-0.6113,-0.0087,4.27,5.1,2.62,3.086,12.95,-4.56,2.336,0.5166,0.709,1.785,2.365,10.484,5.066,21700.0,2.902,27.05,16.03,72.7,19.0,73.44,112.6,1364.0,0.0,32.8,39.3,419.0,0.0,0.06354,0.0891,0.557,4.43,4.457,5.883
s_3115,u_12,Sitting,1.487,0.08466,1.69,1.27,1.46,0.2942,-0.5254,0.04,0.07153,3.191,0.0744,3.34,2.96,3.21,-0.5913,-0.3008,0.05,0.0611,8.836,0.03647,8.96,8.69,8.85,-0.9395,3.11,0.03,0.02812,9.516,0.0334,14480.0,2.24,2.139,18.72,238.0,0.0,3.848,40.22,510.8,0.0,9.234,111.4,1414.0,0.0,-0.6245,-0.07007,-0.2079,5.81,4.652,5.03
s_3116,u_12,Sitting,1.439,0.03354,1.57,1.31,1.46,-0.1755,1.561,0.04,0.02792,3.236,0.03775,3.34,3.15,3.26,-0.04242,-0.3982,0.04,0.0333,8.82,0.03387,8.96,8.73,8.81,0.2484,0.9697,0.04,0.02695,9.51,0.03061,14456.0,2.404,1.802,18.12,230.2,0.0,3.65,40.78,518.0,0.0,9.195,111.2,1411.0,0.0,0.1064,-0.2095,-0.2345,5.207,5.285,5.703
s_3117,u_12,Standing,-1.152,0.2913,0.11,-2.49,-1.14,-0.8877,6.47,0.14,0.1907,9.336,0.09467,9.7,9.11,9.34,0.5024,1.673,0.06,0.0717,1.198,0.2925,1.8,0.23,1.23,-0.54,0.4006,0.19,0.2386,9.49,0.0999,14420.0,2.23,3.977,14.5,184.4,0.0,10.39,117.6,1494.0,0.0,3.21,15.266,191.6,0.0,-0.1753,0.2046,-0.3281,0.0,3.477,6.156
s_3118,u_12,Sitting,1.474,0.1222,2.14,1.27,1.46,3.326,12.19,0.04,0.062,3.219,0.073,3.3,2.79,3.21,-2.756,10.01,0.05,0.04572,8.81,0.03662,8.96,8.69,8.81,-0.1332,1.836,0.04,0.02518,9.5,0.03253,14430.0,2.389,2.576,18.53,235.8,0.0,3.934,40.53,515.0,0.0,9.22,111.06,1410.0,0.0,-0.681,-0.264,-0.02742,12.18,5.297,5.145
s_3119,u_12,Downstairs,1.11,2.953,9.04,-8.66,1.12,0.0687,0.6606,1.655,2.227,8.06,5.016,19.61,-9.08,8.01,-0.415,0.665,2.6,3.785,3.14,3.059,10.53,-5.24,2.89,0.168,-0.1721,2.17,2.467,10.07,4.242,19100.0,2.846,33.56,21.58,177.8,0.0,62.38,102.7,1291.0,0.0,34.5,43.4,502.5,0.0,0.0742,-0.1152,0.2927,3.926,3.95,5.297
s_3120,u_12,Downstairs,1.148,2.19,8.39,-6.05,1.23,0.2214,1.339,1.34,1.654,8.84,4.016,18.44,2.07,7.875,0.5444,-0.5454,2.375,3.273,2.742,2.1,9.85,-2.37,2.586,0.8022,1.178,1.315,1.597,9.8,4.043,17980.0,2.805,24.98,18.8,183.9,0.0,51.72,111.44,1415.0,0.0,22.89,37.2,438.8,0.0,0.0478,0.05377,0.1578,4.055,4.676,5.25
s_3121,u_12,Upstairs,0.6987,2.518,7.44,-5.86,0.74,-0.2203,0.5195,1.35,1.881,8.55,6.67,19.77,-8.62,8.66,-0.4739,-0.1798,4.953,5.395,3.107,3.29,13.17,-3.57,2.56,0.8057,0.566,1.77,2.523,10.6,5.69,23170.0,2.863,27.9,17.7,111.8,0.0,69.0,118.5,1367.0,0.0,33.16,46.66,497.2,0.0,0.1226,0.1815,0.6294,4.105,5.03,6.5
s_3122,u_12,Upstairs,0.538,2.262,6.47,-5.09,0.59,0.03622,0.1975,1.28,1.728,8.03,6.223,19.5,-9.34,8.69,-0.3943,-0.2205,4.29,5.008,2.58,3.564,12.72,-5.28,2.18,0.826,0.7134,1.895,2.729,10.03,5.227,20480.0,2.82,25.11,15.29,92.25,10.0,68.9,108.5,1285.0,0.0,37.53,41.12,412.8,0.0,0.1825,0.112,0.5854,4.37,4.027,6.12
s_3123,u_12,Walking,1.021,2.654,8.47,-4.9,0.76,0.4163,0.06616,1.72,2.072,9.17,4.227,18.02,1.08,8.73,0.09564,-0.904,3.01,3.502,2.238,3.223,11.56,-3.87,1.63,1.124,1.067,1.33,2.32,10.26,4.49,20060.0,2.867,27.06,23.7,163.5,0.0,45.78,119.25,1467.0,0.0,28.66,40.53,358.2,0.0,0.1675,0.1489,0.0904,4.484,4.207,7.145
